"Candidate_ID";"Job_ID";"Recruitment_Source";"Department";"Job_Role";"Location";"Education_Level";"Experience_Level";"Recruiter";"Application_Date";"Screening_Date";"Interview_Date";"Offer_Date";"Hire_Date";"Candidate_Status";"Rejection_Reason";"Offered_Salary_EUR";"Hiring_Cost_EUR";"Time_to_Screen_Days";"Time_to_Interview_Days";"Time_to_Offer_Days";"Time_to_Hire_Days";"Application_to_Screen_Days";"Screen_to_Interview_Days";"Interview_to_Offer_Days";"Offer_to_Hire_Days";"Calculated_Time_to_Hire_Days";"Reached_Screening";"Reached_Interview";"Received_Offer";"Hired_Flag"
"C07659";"J020";"University/Career Fair";"Customer Support";"Support Team Lead";"Berlin";"Master";"0-1 years";"Sophie Hoffmann";"2025-12-16";"";"";"";"";"Rejected at Application";"Incomplete Application";49000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07660";"J019";"Employee Referral";"Finance";"Accountant";"Frankfurt";"Bachelor";"8-10 years";"Laura Becker";"2025-08-02";"2025-08-12";"2025-08-17";"";"";"Rejected After Interview";"Failed Interview";66000.0;0.0;"10";"15";"";"";10;5;0;0;0;1;1;0;0
"C07661";"J019";"University/Career Fair";"Customer Support";"Support Team Lead";"Stuttgart";"Master";"5-7 years";"David Müller";"2026-06-05";"2026-06-14";"2026-06-19";"";"";"Rejected After Interview";"Position Filled";38500.0;0.0;"9";"14";"";"";9;5;0;0;0;1;1;0;0
"C07662";"J015";"Indeed";"Human Resources";"HR Coordinator";"Berlin";"Bachelor";"2-4 years";"Maria Keller";"2025-08-06";"";"";"";"";"Rejected at Application";"No Response";54000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07663";"J013";"Social Media";"Operations";"Operations Coordinator";"Pforzheim";"Master";"5-7 years";"Anna Schmidt";"2026-02-26";"";"";"";"";"Rejected at Application";"Insufficient Experience";60500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07664";"J019";"Indeed";"Sales";"Business Development Representative";"Berlin";"PhD";"5-7 years";"Michael Wagner";"2025-06-12";"2025-06-14";"2025-06-18";"2025-06-21";"2025-06-28";"Hired";"";50000.0;3668.0;"2";"6";"9";"16";2;4;3;7;16;1;1;1;1
"C07665";"J024";"Indeed";"Technology";"BI Analyst";"Stuttgart";"Master";"5-7 years";"Maria Keller";"2024-06-30";"";"";"";"";"Rejected at Application";"Insufficient Experience";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07666";"J013";"Social Media";"Operations";"Supply Chain Specialist";"Stuttgart";"High School";"2-4 years";"Anna Schmidt";"2025-01-23";"";"";"";"";"Rejected at Application";"Incomplete Application";57500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07667";"J017";"Employee Referral";"Technology";"Software Developer";"Stuttgart";"High School";"5-7 years";"Laura Becker";"2025-08-01";"2025-08-08";"2025-08-16";"2025-08-19";"2025-08-29";"Hired";"";63000.0;3408.0;"7";"15";"18";"28";7;8;3;10;28;1;1;1;1
"C07668";"J015";"Job Board";"Sales";"Account Executive";"Munich";"Bachelor";"2-4 years";"Anna Schmidt";"2024-01-09";"2024-01-13";"2024-01-24";"";"";"Rejected After Interview";"Position Filled";44500.0;0.0;"4";"15";"";"";4;11;0;0;0;1;1;0;0
"C07669";"J009";"Employee Referral";"Human Resources";"HR Analyst";"Berlin";"Bachelor";"2-4 years";"Laura Becker";"2024-12-17";"";"";"";"";"Rejected at Application";"Incomplete Application";42000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07670";"J009";"LinkedIn";"Customer Support";"Customer Support Specialist";"Frankfurt";"Master";"0-1 years";"Thomas Fischer";"2025-05-24";"";"";"";"";"Rejected at Application";"Not Eligible";42000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07671";"J003";"Indeed";"Finance";"Accountant";"Stuttgart";"Bachelor";"8-10 years";"Maria Keller";"2025-02-02";"";"";"";"";"Rejected at Application";"Not Eligible";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07672";"J014";"University/Career Fair";"Customer Support";"Support Team Lead";"Frankfurt";"Bachelor";"0-1 years";"Laura Becker";"2024-08-26";"";"";"";"";"Rejected at Application";"Insufficient Experience";53000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07673";"J022";"Company Website";"Technology";"Data Analyst";"Munich";"Bachelor";"5-7 years";"Thomas Fischer";"2025-01-28";"";"";"";"";"Rejected at Application";"Position Filled";82500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07674";"J021";"Employee Referral";"Sales";"Sales Executive";"Hamburg";"PhD";"2-4 years";"Maria Keller";"2024-11-17";"";"";"";"";"Rejected at Application";"Position Filled";60500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07675";"J030";"LinkedIn";"Finance";"Financial Analyst";"Karlsruhe";"Bachelor";"8-10 years";"Anna Schmidt";"2025-10-30";"";"";"";"";"Rejected at Application";"Not Eligible";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07676";"J002";"Indeed";"Technology";"BI Analyst";"Berlin";"Master";"2-4 years";"Michael Wagner";"2025-06-28";"";"";"";"";"Rejected at Application";"Insufficient Experience";79000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07677";"J023";"University/Career Fair";"Technology";"Software Developer";"Berlin";"Master";"2-4 years";"Anna Schmidt";"2026-04-16";"";"";"";"";"Rejected at Application";"Not Eligible";60000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07678";"J024";"Job Board";"Sales";"Sales Executive";"Frankfurt";"High School";"2-4 years";"David Müller";"2025-03-12";"";"";"";"";"Rejected at Application";"Insufficient Experience";72000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07679";"J014";"Indeed";"Finance";"Finance Officer";"Munich";"Master";"2-4 years";"Sophie Hoffmann";"2025-08-13";"2025-08-19";"";"";"";"Rejected After Screening";"Not Eligible";43000.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C07680";"J009";"LinkedIn";"Operations";"Operations Coordinator";"Stuttgart";"Bachelor";"5-7 years";"Daniel Weber";"2025-01-29";"";"";"";"";"Rejected at Application";"Incomplete Application";43000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07681";"J011";"LinkedIn";"Customer Support";"Customer Support Specialist";"Karlsruhe";"Bachelor";"5-7 years";"Maria Keller";"2025-11-03";"";"";"";"";"Rejected at Application";"Insufficient Experience";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07682";"J021";"LinkedIn";"Finance";"Finance Officer";"Hamburg";"Bachelor";"8-10 years";"Thomas Fischer";"2025-01-04";"2025-01-13";"2025-01-22";"2025-01-28";"2025-01-31";"Hired";"";53500.0;2080.0;"9";"18";"24";"27";9;9;6;3;27;1;1;1;1
"C07683";"J026";"University/Career Fair";"Technology";"IT Support Specialist";"Frankfurt";"PhD";"2-4 years";"Laura Becker";"2025-12-10";"";"";"";"";"Rejected at Application";"Not Eligible";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07684";"J020";"Company Website";"Technology";"Software Developer";"Frankfurt";"Bachelor";"8-10 years";"David Müller";"2025-11-28";"";"";"";"";"Rejected at Application";"Insufficient Experience";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07685";"J016";"Indeed";"Technology";"IT Support Specialist";"Frankfurt";"Bachelor";"2-4 years";"Anna Schmidt";"2024-07-23";"";"";"";"";"Rejected at Application";"Not Eligible";53000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07686";"J020";"Recruitment Agency";"Operations";"Operations Coordinator";"Stuttgart";"Bachelor";"8-10 years";"David Müller";"2025-03-27";"";"";"";"";"Rejected at Application";"Incomplete Application";59000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07687";"J003";"Recruitment Agency";"Sales";"Sales Executive";"Pforzheim";"Bachelor";"0-1 years";"Michael Wagner";"2025-12-13";"";"";"";"";"Rejected at Application";"Position Filled";46500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07688";"J019";"Indeed";"Finance";"Financial Analyst";"Frankfurt";"High School";"8-10 years";"Thomas Fischer";"2025-07-19";"2025-07-23";"2025-08-05";"";"";"Rejected After Interview";"Position Filled";51500.0;0.0;"4";"17";"";"";4;13;0;0;0;1;1;0;0
"C07689";"J002";"Job Board";"Technology";"Data Analyst";"Stuttgart";"Bachelor";"2-4 years";"Maria Keller";"2025-08-15";"";"";"";"";"Rejected at Application";"Incomplete Application";78000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07690";"J029";"Company Website";"Sales";"Sales Executive";"Remote";"High School";"5-7 years";"Sophie Hoffmann";"2024-03-26";"2024-04-02";"";"";"";"Rejected After Screening";"Not Eligible";60000.0;0.0;"7";"";"";"";7;0;0;0;0;1;0;0;0
"C07691";"J027";"Indeed";"Finance";"Accountant";"Stuttgart";"Bachelor";"5-7 years";"Anna Schmidt";"2026-03-27";"";"";"";"";"Rejected at Application";"No Response";48000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07692";"J016";"Job Board";"Operations";"Operations Coordinator";"Berlin";"Master";"5-7 years";"Daniel Weber";"2025-07-10";"";"";"";"";"Rejected at Application";"Incomplete Application";62500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07693";"J012";"LinkedIn";"Customer Support";"Customer Success Associate";"Pforzheim";"Master";"10+ years";"Sophie Hoffmann";"2024-03-09";"";"";"";"";"Rejected at Application";"Not Eligible";39500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07694";"J022";"Social Media";"Finance";"Finance Officer";"Remote";"Bachelor";"5-7 years";"Sophie Hoffmann";"2024-02-22";"";"";"";"";"Rejected at Application";"Not Eligible";58000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07695";"J020";"Employee Referral";"Operations";"Operations Analyst";"Hamburg";"Master";"2-4 years";"Thomas Fischer";"2024-08-09";"2024-08-12";"2024-08-24";"2024-08-26";"2024-08-29";"Hired";"";66000.0;1597.0;"3";"15";"17";"20";3;12;2;3;20;1;1;1;1
"C07696";"J022";"Job Board";"Marketing";"Marketing Coordinator";"Pforzheim";"Bachelor";"2-4 years";"David Müller";"2025-12-04";"";"";"";"";"Rejected at Application";"Incomplete Application";53500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07697";"J016";"LinkedIn";"Sales";"Sales Executive";"Munich";"High School";"0-1 years";"Thomas Fischer";"2025-09-11";"2025-09-16";"2025-09-25";"";"";"Rejected After Interview";"Failed Interview";40500.0;0.0;"5";"14";"";"";5;9;0;0;0;1;1;0;0
"C07698";"J008";"Indeed";"Marketing";"Marketing Coordinator";"Remote";"PhD";"2-4 years";"Maria Keller";"2024-01-10";"2024-01-15";"";"";"";"Rejected After Screening";"Insufficient Experience";45500.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C07699";"J003";"Job Board";"Marketing";"Marketing Analyst";"Frankfurt";"Master";"2-4 years";"Daniel Weber";"2024-10-14";"2024-10-24";"2024-11-07";"";"";"Rejected After Interview";"Salary Expectations";67500.0;0.0;"10";"24";"";"";10;14;0;0;0;1;1;0;0
"C07700";"J009";"University/Career Fair";"Operations";"Operations Analyst";"Stuttgart";"Bachelor";"5-7 years";"Daniel Weber";"2025-11-10";"";"";"";"";"Rejected at Application";"Position Filled";59500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07701";"J016";"Job Board";"Operations";"Operations Analyst";"Berlin";"High School";"8-10 years";"Daniel Weber";"2024-08-09";"";"";"";"";"Rejected at Application";"Incomplete Application";64000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07702";"J013";"Indeed";"Sales";"Sales Executive";"Munich";"High School";"2-4 years";"Anna Schmidt";"2025-04-27";"";"";"";"";"Rejected at Application";"No Response";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07703";"J016";"Employee Referral";"Sales";"Business Development Representative";"Karlsruhe";"Bachelor";"8-10 years";"David Müller";"2025-12-11";"";"";"";"";"Rejected at Application";"Insufficient Experience";70500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07704";"J009";"Indeed";"Sales";"Account Executive";"Hamburg";"Master";"8-10 years";"Thomas Fischer";"2025-10-06";"";"";"";"";"Rejected at Application";"Insufficient Experience";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07705";"J029";"Indeed";"Human Resources";"HR Analyst";"Remote";"Master";"5-7 years";"David Müller";"2026-05-29";"";"";"";"";"Rejected at Application";"No Response";57500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07706";"J012";"Company Website";"Marketing";"Digital Marketing Specialist";"Stuttgart";"High School";"5-7 years";"Maria Keller";"2024-08-11";"2024-08-16";"";"";"";"Rejected After Screening";"Not Eligible";55000.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C07707";"J026";"Employee Referral";"Finance";"Accountant";"Munich";"Master";"8-10 years";"David Müller";"2025-04-17";"2025-04-23";"";"";"";"Rejected After Screening";"Salary Expectations";53000.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C07708";"J012";"Company Website";"Technology";"BI Analyst";"Karlsruhe";"Bachelor";"2-4 years";"Thomas Fischer";"2025-04-24";"";"";"";"";"Rejected at Application";"Not Eligible";83500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07709";"J014";"LinkedIn";"Human Resources";"HR Coordinator";"Remote";"Bachelor";"10+ years";"Daniel Weber";"2025-01-23";"";"";"";"";"Rejected at Application";"Insufficient Experience";40500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07710";"J019";"Recruitment Agency";"Finance";"Finance Officer";"Remote";"Master";"2-4 years";"Laura Becker";"2026-02-08";"";"";"";"";"Rejected at Application";"Not Eligible";45000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07711";"J008";"Social Media";"Sales";"Sales Executive";"Remote";"Bachelor";"0-1 years";"Daniel Weber";"2024-11-21";"";"";"";"";"Rejected at Application";"Insufficient Experience";66000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07712";"J007";"Indeed";"Finance";"Accountant";"Stuttgart";"Master";"5-7 years";"Sophie Hoffmann";"2024-07-12";"";"";"";"";"Rejected at Application";"Position Filled";50000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07713";"J012";"University/Career Fair";"Sales";"Account Executive";"Stuttgart";"Bachelor";"2-4 years";"Maria Keller";"2024-01-10";"2024-01-20";"";"";"";"Rejected After Screening";"Skills Mismatch";48500.0;0.0;"10";"";"";"";10;0;0;0;0;1;0;0;0
"C07714";"J025";"University/Career Fair";"Operations";"Operations Coordinator";"Frankfurt";"Bachelor";"0-1 years";"David Müller";"2024-01-24";"";"";"";"";"Rejected at Application";"Not Eligible";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07715";"J005";"Indeed";"Technology";"IT Support Specialist";"Stuttgart";"Bachelor";"2-4 years";"Michael Wagner";"2024-03-25";"";"";"";"";"Rejected at Application";"Not Eligible";71000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07716";"J014";"Employee Referral";"Finance";"Finance Officer";"Stuttgart";"Bachelor";"2-4 years";"Thomas Fischer";"2025-11-17";"";"";"";"";"Rejected at Application";"No Response";57000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07717";"J021";"Job Board";"Operations";"Supply Chain Specialist";"Karlsruhe";"Master";"2-4 years";"Thomas Fischer";"2025-06-08";"";"";"";"";"Rejected at Application";"Position Filled";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07718";"J022";"Recruitment Agency";"Sales";"Sales Executive";"Berlin";"Master";"0-1 years";"Sophie Hoffmann";"2025-10-03";"";"";"";"";"Rejected at Application";"Incomplete Application";46500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07719";"J014";"LinkedIn";"Human Resources";"Recruitment Specialist";"Berlin";"Master";"2-4 years";"Anna Schmidt";"2024-07-31";"";"";"";"";"Rejected at Application";"Position Filled";55000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07720";"J003";"Company Website";"Finance";"Finance Officer";"Hamburg";"Master";"5-7 years";"Laura Becker";"2024-05-16";"2024-05-23";"2024-05-31";"";"";"Rejected After Interview";"Salary Expectations";54000.0;0.0;"7";"15";"";"";7;8;0;0;0;1;1;0;0
"C07721";"J001";"Recruitment Agency";"Finance";"Financial Analyst";"Stuttgart";"Bachelor";"0-1 years";"Michael Wagner";"2025-11-28";"";"";"";"";"Rejected at Application";"Incomplete Application";46000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07722";"J015";"Employee Referral";"Technology";"BI Analyst";"Berlin";"Bachelor";"8-10 years";"Michael Wagner";"2024-11-07";"";"";"";"";"Rejected at Application";"Position Filled";82500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07723";"J025";"LinkedIn";"Technology";"Data Analyst";"Munich";"Master";"8-10 years";"David Müller";"2025-12-08";"";"";"";"";"Rejected at Application";"Insufficient Experience";71500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07724";"J001";"LinkedIn";"Customer Support";"Customer Support Specialist";"Pforzheim";"Bachelor";"5-7 years";"Michael Wagner";"2025-01-15";"";"";"";"";"Rejected at Application";"No Response";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07725";"J027";"Recruitment Agency";"Technology";"Data Analyst";"Frankfurt";"Bachelor";"2-4 years";"Thomas Fischer";"2024-04-29";"";"";"";"";"Rejected at Application";"Insufficient Experience";65000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07726";"J021";"Company Website";"Technology";"IT Support Specialist";"Hamburg";"PhD";"5-7 years";"Sophie Hoffmann";"2024-02-05";"2024-02-11";"2024-02-19";"";"";"Rejected After Interview";"Failed Interview";57000.0;0.0;"6";"14";"";"";6;8;0;0;0;1;1;0;0
"C07727";"J001";"Job Board";"Customer Support";"Support Team Lead";"Stuttgart";"Bachelor";"0-1 years";"Daniel Weber";"2024-03-21";"2024-03-29";"";"";"";"Rejected After Screening";"Insufficient Experience";40000.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C07728";"J011";"Indeed";"Sales";"Business Development Representative";"Hamburg";"PhD";"10+ years";"Daniel Weber";"2024-12-13";"";"";"";"";"Rejected at Application";"Incomplete Application";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07729";"J007";"University/Career Fair";"Operations";"Operations Analyst";"Frankfurt";"Master";"0-1 years";"Anna Schmidt";"2024-10-11";"";"";"";"";"Rejected at Application";"Position Filled";41000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07730";"J029";"LinkedIn";"Sales";"Business Development Representative";"Frankfurt";"Master";"2-4 years";"Sophie Hoffmann";"2024-03-26";"";"";"";"";"Rejected at Application";"No Response";43000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07731";"J017";"University/Career Fair";"Customer Support";"Customer Support Specialist";"Remote";"Bachelor";"0-1 years";"Maria Keller";"2024-07-25";"";"";"";"";"Rejected at Application";"No Response";43500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07732";"J010";"University/Career Fair";"Technology";"Data Analyst";"Berlin";"Bachelor";"10+ years";"Daniel Weber";"2026-06-24";"";"";"";"";"Rejected at Application";"Insufficient Experience";53000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07733";"J009";"Indeed";"Finance";"Financial Analyst";"Frankfurt";"High School";"0-1 years";"Daniel Weber";"2025-07-18";"2025-07-21";"";"";"";"Rejected After Screening";"Skills Mismatch";56500.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C07734";"J017";"Indeed";"Customer Support";"Customer Support Specialist";"Pforzheim";"PhD";"0-1 years";"Michael Wagner";"2026-06-14";"";"";"";"";"Rejected at Application";"Not Eligible";39500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07735";"J001";"Job Board";"Marketing";"Digital Marketing Specialist";"Frankfurt";"Bachelor";"0-1 years";"Thomas Fischer";"2025-04-08";"";"";"";"";"Rejected at Application";"Not Eligible";66500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07736";"J008";"Recruitment Agency";"Customer Support";"Support Team Lead";"Hamburg";"Bachelor";"8-10 years";"David Müller";"2025-05-31";"";"";"";"";"Rejected at Application";"Position Filled";38000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07737";"J005";"Company Website";"Finance";"Financial Analyst";"Remote";"Master";"2-4 years";"Michael Wagner";"2025-03-30";"";"";"";"";"Rejected at Application";"Not Eligible";51500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07738";"J019";"Company Website";"Customer Support";"Customer Support Specialist";"Berlin";"High School";"10+ years";"Laura Becker";"2025-03-13";"";"";"";"";"Rejected at Application";"Insufficient Experience";50500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07739";"J021";"Job Board";"Human Resources";"Recruitment Specialist";"Hamburg";"Bachelor";"10+ years";"Daniel Weber";"2024-10-01";"";"";"";"";"Rejected at Application";"No Response";46500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07740";"J015";"Recruitment Agency";"Sales";"Sales Executive";"Berlin";"Master";"5-7 years";"David Müller";"2026-05-31";"2026-06-08";"";"";"";"Rejected After Screening";"Not Eligible";70000.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C07741";"J005";"Indeed";"Customer Support";"Support Team Lead";"Berlin";"Bachelor";"2-4 years";"Maria Keller";"2024-03-10";"2024-03-20";"2024-03-24";"";"";"Rejected After Interview";"Failed Interview";38500.0;0.0;"10";"14";"";"";10;4;0;0;0;1;1;0;0
"C07742";"J012";"Company Website";"Technology";"Software Developer";"Karlsruhe";"Bachelor";"10+ years";"Sophie Hoffmann";"2025-08-31";"2025-09-02";"2025-09-07";"";"";"Rejected After Interview";"Skills Mismatch";75500.0;0.0;"2";"7";"";"";2;5;0;0;0;1;1;0;0
"C07743";"J026";"LinkedIn";"Finance";"Accountant";"Munich";"Bachelor";"2-4 years";"Anna Schmidt";"2026-03-14";"";"";"";"";"Rejected at Application";"Not Eligible";54500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07744";"J007";"University/Career Fair";"Sales";"Sales Executive";"Frankfurt";"Bachelor";"2-4 years";"Michael Wagner";"2024-04-30";"";"";"";"";"Rejected at Application";"Position Filled";55500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07745";"J005";"University/Career Fair";"Marketing";"Marketing Coordinator";"Frankfurt";"Bachelor";"5-7 years";"Sophie Hoffmann";"2026-04-28";"";"";"";"";"Rejected at Application";"Insufficient Experience";53500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07746";"J004";"Indeed";"Technology";"BI Analyst";"Frankfurt";"Bachelor";"5-7 years";"Anna Schmidt";"2024-07-12";"";"";"";"";"Rejected at Application";"Incomplete Application";71000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07747";"J025";"Indeed";"Marketing";"Marketing Coordinator";"Remote";"Bachelor";"10+ years";"Michael Wagner";"2026-05-30";"";"";"";"";"Rejected at Application";"Insufficient Experience";60000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07748";"J004";"Indeed";"Human Resources";"Recruitment Specialist";"Hamburg";"Bachelor";"10+ years";"Anna Schmidt";"2025-08-20";"";"";"";"";"Rejected at Application";"No Response";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07749";"J018";"LinkedIn";"Human Resources";"HR Analyst";"Hamburg";"Bachelor";"2-4 years";"Laura Becker";"2025-02-20";"";"";"";"";"Rejected at Application";"Not Eligible";41000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07750";"J030";"Job Board";"Human Resources";"HR Analyst";"Hamburg";"Bachelor";"2-4 years";"David Müller";"2026-05-14";"";"";"";"";"Rejected at Application";"No Response";51000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07751";"J020";"Recruitment Agency";"Customer Support";"Customer Support Specialist";"Hamburg";"Bachelor";"8-10 years";"Thomas Fischer";"2024-06-24";"";"";"";"";"Rejected at Application";"No Response";47500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07752";"J013";"Company Website";"Technology";"BI Analyst";"Berlin";"Bachelor";"0-1 years";"Michael Wagner";"2024-10-30";"";"";"";"";"Rejected at Application";"Insufficient Experience";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07753";"J007";"LinkedIn";"Operations";"Operations Analyst";"Karlsruhe";"High School";"5-7 years";"Daniel Weber";"2025-06-24";"";"";"";"";"Rejected at Application";"Insufficient Experience";53000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07754";"J001";"LinkedIn";"Technology";"Data Analyst";"Hamburg";"Master";"2-4 years";"Laura Becker";"2024-04-16";"2024-04-24";"2024-04-28";"";"";"Rejected After Interview";"Salary Expectations";51000.0;0.0;"8";"12";"";"";8;4;0;0;0;1;1;0;0
"C07755";"J005";"Employee Referral";"Customer Support";"Customer Support Specialist";"Karlsruhe";"High School";"2-4 years";"Thomas Fischer";"2024-05-29";"2024-06-02";"2024-06-16";"";"";"Rejected After Interview";"Skills Mismatch";49000.0;0.0;"4";"18";"";"";4;14;0;0;0;1;1;0;0
"C07756";"J029";"LinkedIn";"Marketing";"Marketing Analyst";"Berlin";"Bachelor";"5-7 years";"Anna Schmidt";"2025-11-23";"";"";"";"";"Rejected at Application";"No Response";51000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07757";"J005";"Indeed";"Finance";"Financial Analyst";"Stuttgart";"Master";"5-7 years";"Sophie Hoffmann";"2024-05-06";"";"";"";"";"Rejected at Application";"Insufficient Experience";66500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07758";"J001";"Job Board";"Finance";"Accountant";"Frankfurt";"PhD";"10+ years";"Anna Schmidt";"2024-07-06";"";"";"";"";"Rejected at Application";"Position Filled";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07759";"J025";"Company Website";"Human Resources";"HR Coordinator";"Pforzheim";"PhD";"8-10 years";"Anna Schmidt";"2026-03-24";"2026-04-01";"2026-04-15";"";"";"Rejected After Interview";"Failed Interview";56000.0;0.0;"8";"22";"";"";8;14;0;0;0;1;1;0;0
"C07760";"J013";"Recruitment Agency";"Human Resources";"Recruitment Specialist";"Berlin";"Master";"5-7 years";"Michael Wagner";"2024-03-28";"";"";"";"";"Rejected at Application";"Incomplete Application";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07761";"J011";"LinkedIn";"Marketing";"Marketing Analyst";"Hamburg";"Bachelor";"2-4 years";"Sophie Hoffmann";"2025-07-25";"";"";"";"";"Rejected at Application";"Incomplete Application";51500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07762";"J022";"Indeed";"Operations";"Operations Coordinator";"Stuttgart";"Master";"5-7 years";"Daniel Weber";"2025-09-21";"";"";"";"";"Rejected at Application";"Incomplete Application";66500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
